type,asin,title,author,narrator,genre,length_hours,rating,rating_count,price,regular_price,cover_url,audible_url
monthly,B0FYHK94V4,Breaking Supers 1,Dante King,"Lewis Alexander,Rozelyn Rader",,10.3,4.3,48,5.99,21.09,https://m.media-amazon.com/images/I/51LOdScnMmL._SL500_.jpg,https://www.audible.com/pd/B0FYHK94V4
monthly,B0FKDBQLBW,The Lovely Return,Carian Cole,"Brandon Francis,Dani California,Shiloh James",,15.7,4.7,97,6.99,23.43,https://m.media-amazon.com/images/I/51H-lgYvuCL._SL500_.jpg,https://www.audible.com/pd/B0FKDBQLBW
monthly,B0DWB6952X,Dead Girls Don't Talk,Sandra J. Paul,"Gail Shalan,Brittany Pressley,Emily Lawrence",,10.7,3.8,65,5.99,20.73,https://m.media-amazon.com/images/I/41H0q0As98L._SL500_.jpg,https://www.audible.com/pd/B0DWB6952X
monthly,1644114429,The Mystery Tradition of Miraculous Conception,Marguerite Mary Rigoglioso,Marguerite Mary Rigoglioso,,7.7,4.8,31,5.99,14.99,https://m.media-amazon.com/images/I/516NEnaJTWL._SL500_.jpg,https://www.audible.com/pd/1644114429
monthly,B0D1RW1LFK,How Sondheim Can Change Your Life,Richard Schoch,Shaun Taylor-Corbett,,6.9,4.4,25,5.99,14.99,https://m.media-amazon.com/images/I/41dgEU7vDHL._SL500_.jpg,https://www.audible.com/pd/B0D1RW1LFK
monthly,B0CZ4ZRCX6,Statistically Speaking,Debbie Johnson,Louise Williams,,9.4,4.5,82,7.99,26.09,https://m.media-amazon.com/images/I/51wr0JViF-L._SL500_.jpg,https://www.audible.com/pd/B0CZ4ZRCX6
monthly,B079VNBNBM,Las arenas del alma,Dante Gebel,"Dante Gebel,Cesar Sanchez Jr.",,3.6,4.7,58,5.99,16.19,https://m.media-amazon.com/images/I/51MDVTDxlVL._SL500_.jpg,https://www.audible.com/pd/B079VNBNBM
monthly,B00SHZR01M,Francotirador (American Sniper),Chris Kyle,Ricardo Cardenas,,10.9,3.9,94,7.99,26.09,https://m.media-amazon.com/images/I/51Uqlj58ZaL._SL500_.jpg,https://www.audible.com/pd/B00SHZR01M
monthly,B0FRNMPS1Q,Compulsion,Julia Sykes,"M.K. Blackwood,Benjamin Crow",,8.0,4.2,33,5.99,18.65,https://m.media-amazon.com/images/I/51pde28GRFL._SL500_.jpg,https://www.audible.com/pd/B0FRNMPS1Q
monthly,6073171307,Más allá de tu cerebro [Beyond Your Brain],"Dr. David Perlmutter,Kristin Loberg",Edson Matus,,6.2,4.6,35,,17.09,https://m.media-amazon.com/images/I/51xJqbAnEcL._SL500_.jpg,https://www.audible.com/pd/6073171307
monthly,B0FD54Y4G3,Isekai Farming,Tristan Rye,Jackie Meloche,,11.3,4.3,42,6.99,22.02,https://m.media-amazon.com/images/I/51rD1ayre2L._SL500_.jpg,https://www.audible.com/pd/B0FD54Y4G3
monthly,B0D8RG2BWC,The Night Market,Jesikah Sundin,"Stewart Crank,Kirsty Geddes",,16.2,4.8,51,5.99,24.95,https://m.media-amazon.com/images/I/510juhMI-2L._SL500_.jpg,https://www.audible.com/pd/B0D8RG2BWC
monthly,B0BFFLHCSP,Fire with Fire,Candice Fox,Jay Aaseng,,11.8,4.4,55,5.99,20.24,https://m.media-amazon.com/images/I/51BAKVKyOUL._SL500_.jpg,https://www.audible.com/pd/B0BFFLHCSP
monthly,B0BSX15YKZ,Wilde Love,Jennifer Ryan,Lynn Barrington,,9.2,4.6,53,7.99,26.09,https://m.media-amazon.com/images/I/5116jcijE7L._SL500_.jpg,https://www.audible.com/pd/B0BSX15YKZ
monthly,B0FSFLT5RC,A Hunger Soft and Wild,Moira Darling,"Allie Shae,Kingsley Rose",,9.5,4.6,95,5.99,21.01,https://m.media-amazon.com/images/I/51Nvp0rPLSL._SL500_.jpg,https://www.audible.com/pd/B0FSFLT5RC
monthly,B00DESQS74,En honor al Espíritu Santo,Cash Luna,John Rodriguez,,4.7,4.8,91,5.99,17.99,https://m.media-amazon.com/images/I/414XRocf4eL._SL500_.jpg,https://www.audible.com/pd/B00DESQS74
monthly,B09Q74B386,Lute,Jennifer Thorne,Victoria Blunt,,9.4,4.1,84,5.99,20.24,https://m.media-amazon.com/images/I/41kk514Zi7L._SL500_.jpg,https://www.audible.com/pd/B09Q74B386
monthly,B0FDH2KYGN,First Verse,L.M. Halloran,"Isabelle Ruther,Austin Stone",,8.5,4.5,57,5.99,19.59,https://m.media-amazon.com/images/I/51GgWUZBaPL._SL500_.jpg,https://www.audible.com/pd/B0FDH2KYGN
monthly,B09M31L4GX,The Trolls of Wall Street,Nathaniel Popper,Robert Fass,,10.6,4.4,40,6.99,25.19,https://m.media-amazon.com/images/I/41YCa5-XTnL._SL500_.jpg,https://www.audible.com/pd/B09M31L4GX
monthly,B0D3RXPPKS,Midnight in Soap Lake,Matthew Sullivan,Kristen Sieh,,11.8,4.4,45,7.99,26.09,https://m.media-amazon.com/images/I/51rrDu4enOL._SL500_.jpg,https://www.audible.com/pd/B0D3RXPPKS
monthly,B0DYGB57FT,Heathen and Honeysuckle,Sarah A. Bailey,"Yvonne Roberts,Curtis Michael Holland",,12.4,4.4,34,6.99,22.51,https://m.media-amazon.com/images/I/51GXuot5gUL._SL500_.jpg,https://www.audible.com/pd/B0DYGB57FT
monthly,B0DGY7ZHLB,Last Night Was Fun,Holly Michelle,Patti Murin,,11.8,4.6,40,7.99,26.09,https://m.media-amazon.com/images/I/41-CiBjeUKL._SL500_.jpg,https://www.audible.com/pd/B0DGY7ZHLB
monthly,B0FJJLWX7T,King of Sinners,Tammy Andresen,"Scott Rose,Felicity Cross",,6.6,4.4,42,5.99,16.77,https://m.media-amazon.com/images/I/51BmqjBLP8L._SL500_.jpg,https://www.audible.com/pd/B0FJJLWX7T
monthly,B0C9FMJ6N7,The Inheritance,Joanna Goodman,Rebecca Lowman,,11.4,4.1,23,7.99,26.09,https://m.media-amazon.com/images/I/51Hz9eLDPzL._SL500_.jpg,https://www.audible.com/pd/B0C9FMJ6N7
monthly,B0CX744KT4,Taming a Heartbreaker & A Little Bit of Love,"Brenda Jackson,Synithia Williams","Ron Butler,Adenrele Ojo",,10.9,4.5,24,7.99,26.09,https://m.media-amazon.com/images/I/51A3acDP3RL._SL500_.jpg,https://www.audible.com/pd/B0CX744KT4
monthly,B0C82TPHR8,The Romanov Brides,Clare McHugh,Yelena Shmulenson,,12.1,4.2,28,7.99,26.09,https://m.media-amazon.com/images/I/51QpEkxnIyL._SL500_.jpg,https://www.audible.com/pd/B0C82TPHR8
monthly,B0DMPNKRK1,House of the Beast,Michelle Wong,Jeanne Syquia,,17.0,4.6,31,6.99,35.99,https://m.media-amazon.com/images/I/51UeACjPkkL._SL500_.jpg,https://www.audible.com/pd/B0DMPNKRK1
monthly,B0B649FGRL,The Money School,Nicole Lapin,Nicole Lapin,,7.7,5.0,3,6.99,23.39,https://m.media-amazon.com/images/I/41dBLLKhCWL._SL500_.jpg,https://www.audible.com/pd/B0B649FGRL
monthly,B0CJ5WMWY1,The Phoenix Ballroom,Ruth Hogan,Jane Copland,,9.6,4.6,73,7.99,26.09,https://m.media-amazon.com/images/I/41BVKm6X4DL._SL500_.jpg,https://www.audible.com/pd/B0CJ5WMWY1
monthly,B0CNBDP78F,Sugar on the Bones,Joe R. Lansdale,Christopher Ryan Grant,,8.9,4.6,76,5.99,22.49,https://m.media-amazon.com/images/I/51DzSwW4mTL._SL500_.jpg,https://www.audible.com/pd/B0CNBDP78F
monthly,B0DM6PH3WD,To the Moon,Evelyn Latrice,Joy A. Merveille,,12.4,4.8,98,6.99,21.57,https://m.media-amazon.com/images/I/41hkmhu65lL._SL500_.jpg,https://www.audible.com/pd/B0DM6PH3WD
monthly,B0F7BZ8V6B,Uncovering Love,M. Monique,"Jamal Roque,J.Y. Kora",,7.2,4.7,100,5.99,18.06,https://m.media-amazon.com/images/I/51tuQhAhhrL._SL500_.jpg,https://www.audible.com/pd/B0F7BZ8V6B
monthly,B0F63T9ZVD,The First Stage,Chaos65,Derek Austin,,11.4,4.2,49,6.99,22.02,https://m.media-amazon.com/images/I/51AtuHuig4L._SL500_.jpg,https://www.audible.com/pd/B0F63T9ZVD
monthly,1400218586,Jesús,Max Lucado,Johnny Pena,,4.8,4.8,33,5.99,17.99,https://m.media-amazon.com/images/I/510gxY8mp3L._SL500_.jpg,https://www.audible.com/pd/1400218586
monthly,B0753QQFK9,Cazando a El Chapo,"Andrew Hogan,Douglas Century",Trujo Trujo,,11.0,4.7,42,7.99,26.09,https://m.media-amazon.com/images/I/51sF90JHZfL._SL500_.jpg,https://www.audible.com/pd/B0753QQFK9
monthly,B09YJ6CQ26,Enigma Variations,André Aciman,Edoardo Ballerini,,7.7,4.0,21,5.99,17.24,https://m.media-amazon.com/images/I/51he-6VWTyL._SL500_.jpg,https://www.audible.com/pd/B09YJ6CQ26
monthly,B0FBSZS1FN,Passenger Princess,Morgan Elizabeth,"Emma Wilder,Stephen Dexter",,9.7,4.5,28,5.99,21.01,https://m.media-amazon.com/images/I/51CTx4HPmGL._SL500_.jpg,https://www.audible.com/pd/B0FBSZS1FN
monthly,B0F1PYVHFT,Creation's Captive,Melody Joanne,Stephanie Rose,,8.8,3.9,26,5.99,19.59,https://m.media-amazon.com/images/I/51DQ-m4PmuL._SL500_.jpg,https://www.audible.com/pd/B0F1PYVHFT
monthly,B0CP6NLW9C,Storybook Ending,Poppy Alexander,Karen Cass,,9.1,4.5,49,7.99,26.09,https://m.media-amazon.com/images/I/51LSB+8tbrL._SL500_.jpg,https://www.audible.com/pd/B0CP6NLW9C
monthly,B0DT7KLSLF,Reign of Cinders and Glass,"Veronica Douglas,Linsey Hall","Daniel Henning,Jesse Vilinsky",,16.6,4.4,35,6.99,25.72,https://m.media-amazon.com/images/I/51z6VGtEaaL._SL500_.jpg,https://www.audible.com/pd/B0DT7KLSLF
monthly,B0CGBXPQZ9,Healing Through the Vagus Nerve,Amanda Armstrong,Maria Liatis,,5.6,4.3,4,5.99,17.09,https://m.media-amazon.com/images/I/51PihUxLlpL._SL500_.jpg,https://www.audible.com/pd/B0CGBXPQZ9
monthly,B0D3G7H5RJ,Confessions,Catherine Airey,"Eileen O'Higgins,Bronagh Waugh,Ruby Campbell,Skye Bennett,Catherine Airey,Kwaku Fortune",,12.3,4.0,41,7.99,26.09,https://m.media-amazon.com/images/I/51kaGwhvllL._SL500_.jpg,https://www.audible.com/pd/B0D3G7H5RJ
monthly,1400222966,Sabiduría para criar a tu bebé,"Gary Ezzo,Robert Bucknam",Johnny Pena,,8.6,4.9,8,6.99,23.39,https://m.media-amazon.com/images/I/41BL5cWhAeL._SL500_.jpg,https://www.audible.com/pd/1400222966
monthly,B0F9Z235H6,The Mudpuddle Manual of Natural Magic,Ciara Blume,"Ryan H. Reid,Jessica Threet,Andrea Parsneau,Travis Baldree",,12.8,4.7,73,6.99,22.8,https://m.media-amazon.com/images/I/61l+GhLPGpL._SL500_.jpg,https://www.audible.com/pd/B0F9Z235H6
monthly,B0CSWRG1SN,Pardon My Frenchie,Farrah Rochon,"J.Y. Kora,Redd Vines",,9.9,4.2,80,6.99,25.19,https://m.media-amazon.com/images/I/51AkNl9ZqgL._SL500_.jpg,https://www.audible.com/pd/B0CSWRG1SN
monthly,B0DT4X6GJB,Room for Two,Lana Ferguson,"Samantha Summers,Teddy Hamilton",,3.7,4.4,80,4.99,14.01,https://m.media-amazon.com/images/I/51CCq7CMPYL._SL500_.jpg,https://www.audible.com/pd/B0DT4X6GJB
monthly,B0CT4NTY11,No One Gets to Fall Apart,Sarah LaBrie,Sarah LaBrie,,6.4,3.8,57,5.99,21.59,https://m.media-amazon.com/images/I/51rzwSd8TjL._SL500_.jpg,https://www.audible.com/pd/B0CT4NTY11
monthly,B0FJBHQK21,Brittle Heart,Blake Black,"Vanessa Moyen,Silas Hart",,8.9,4.5,56,5.99,19.59,https://m.media-amazon.com/images/I/511Y-qxd97L._SL500_.jpg,https://www.audible.com/pd/B0FJBHQK21
monthly,B0CWB3XV87,She's Always Hungry,Eliza Clark,"Kevin Shen,Sam Stafford,Natalie Simpson,Chipo Chung,Eliza Clark",,6.2,3.7,73,5.99,21.59,https://m.media-amazon.com/images/I/41uTXDrZEPL._SL500_.jpg,https://www.audible.com/pd/B0CWB3XV87
monthly,B0CVD69MS6,Not Nothing,Gayle Forman,"Dion Graham,Gayle Forman",,6.3,4.9,27,5.99,14.99,https://m.media-amazon.com/images/I/519caNPEA3L._SL500_.jpg,https://www.audible.com/pd/B0CVD69MS6
monthly,B0CWBWJP3D,On Vicious Worlds,Bethany Jacobs,Natalie Naudus,,14.9,4.6,39,7.99,28.79,https://m.media-amazon.com/images/I/51RcfbXvHAL._SL500_.jpg,https://www.audible.com/pd/B0CWBWJP3D
monthly,B0DK45Y8NW,Friends to Lovers,Sally Blakely,Patti Murin,,10.4,4.0,28,7.99,26.09,https://m.media-amazon.com/images/I/51XL1rgKTzL._SL500_.jpg,https://www.audible.com/pd/B0DK45Y8NW
monthly,B0CS3QND8N,The Kids Are All Right,"Gabrielle Stanley Blair,Ben Blair","Gabrielle Stanley Blair,Ben Blair",,4.5,4.6,14,5.99,17.09,https://m.media-amazon.com/images/I/51A5K4I+zlL._SL500_.jpg,https://www.audible.com/pd/B0CS3QND8N
monthly,B0CMDCLRK1,The Garden Girls,Jessica R. Patch,Teri Schnaubelt,,10.6,4.5,45,7.99,26.09,https://m.media-amazon.com/images/I/51ZWOWkSgaL._SL500_.jpg,https://www.audible.com/pd/B0CMDCLRK1
monthly,B0CNBTVTKQ,F1 Racing Confidential,Giles Richards,Finlay Robertson,,8.6,4.5,21,5.99,22.49,https://m.media-amazon.com/images/I/41pKvjb9aSL._SL500_.jpg,https://www.audible.com/pd/B0CNBTVTKQ
monthly,B0CJDL95Y7,Hunted,Abir Mukherjee,"Mikhail Sen,Stefan Trout,Amber Rose Revah,Nikki Patel,Sophia Roberts",,13.4,4.0,26,7.99,28.79,https://m.media-amazon.com/images/I/5125OCUyxNL._SL500_.jpg,https://www.audible.com/pd/B0CJDL95Y7
monthly,B0FH7MMPDF,Dance of Deception,Jagger Cole,"Ada Sinclair,Gregory Salinas",,12.3,4.7,70,6.99,22.51,https://m.media-amazon.com/images/I/51uC5S8lcDL._SL500_.jpg,https://www.audible.com/pd/B0FH7MMPDF
monthly,0063007681,"revolución del sentido, La","Fred Kofman,Reid Hoffman",Oscar Piñero,,13.4,4.6,36,7.99,29.69,https://m.media-amazon.com/images/I/51AJqSLMETL._SL500_.jpg,https://www.audible.com/pd/0063007681
monthly,B0BHKTLTQX,Margo Zimmerman Gets the Girl,"Brianna R. Shrum,Sara Waxelbaum","Marli Watson,Kristen DiMercurio",,8.4,4.7,99,5.99,19.79,https://m.media-amazon.com/images/I/51uT9EjpkUL._SL500_.jpg,https://www.audible.com/pd/B0BHKTLTQX
monthly,B0F9HKK834,My Wife,Carin Hart,"Maeve York,Walker Williams",,7.5,4.1,57,5.99,18.65,https://m.media-amazon.com/images/I/51q0Sybr8VL._SL500_.jpg,https://www.audible.com/pd/B0F9HKK834
monthly,B0BK2ZTHC6,The Watchdog,Steve Drummond,Steve Drummond,,11.5,4.8,81,7.99,26.09,https://m.media-amazon.com/images/I/41opnm31hEL._SL500_.jpg,https://www.audible.com/pd/B0BK2ZTHC6
monthly,B0BWH2MR92,How to Find a Missing Girl,Victoria Wlosok,"Mia Hutchinson Shaw,Gail Shalan",,10.4,4.5,47,6.99,25.19,https://m.media-amazon.com/images/I/41COTuKokQL._SL500_.jpg,https://www.audible.com/pd/B0BWH2MR92
monthly,B0BT6R46YF,The Name Drop,Susan Lee,"Greta Jung,Keong Sim",,8.1,4.5,31,6.99,25.19,https://m.media-amazon.com/images/I/51ozAqJjD-L._SL500_.jpg,https://www.audible.com/pd/B0BT6R46YF
monthly,B0CS426LLY,Submit,Sonnet,Alice Carax,,7.2,4.2,20,6.99,22.49,https://m.media-amazon.com/images/I/41ZxERC-YfL._SL500_.jpg,https://www.audible.com/pd/B0CS426LLY
monthly,B0BZTGDT45,APOCALIPSIS,Jahaziel Rodríguez,Jahaziel Rodríguez,,8.3,5.0,21,6.99,23.39,https://m.media-amazon.com/images/I/51+0a4PbOXL._SL500_.jpg,https://www.audible.com/pd/B0BZTGDT45
monthly,B0FCG7BC7N,Nemesis,S. Massery,"Michelle Sparks,Teddy Hamilton,Connor Crais,Aaron Shedlock",,8.4,4.5,56,5.99,19.59,https://m.media-amazon.com/images/I/51R4KVxMFRL._SL500_.jpg,https://www.audible.com/pd/B0FCG7BC7N
monthly,B07CT3WTBT,El fin del Alzheimer [The End of Alzheimer's],Dr. Dale E. Bredesen,Ricardo Correa,,9.9,4.6,31,5.99,17.09,https://m.media-amazon.com/images/I/51rl0wTMgpL._SL500_.jpg,https://www.audible.com/pd/B07CT3WTBT
monthly,B0D2JRLXLZ,Boudicca,P. C. Cast,Ell Potter,,18.1,4.6,41,6.99,35.99,https://m.media-amazon.com/images/I/517QiJZdrwL._SL500_.jpg,https://www.audible.com/pd/B0D2JRLXLZ
monthly,1400214548,Jesús te llama,Sarah Young,Fabiola Stevenson,,9.2,5.0,15,7.99,26.09,https://m.media-amazon.com/images/I/41PfJhhngDL._SL500_.jpg,https://www.audible.com/pd/1400214548
monthly,B0F25C8RKX,Full Tilt,Emma Scott,"Nelson Hobbs,Caitlin Kelly",,11.0,4.6,39,6.99,21.62,https://m.media-amazon.com/images/I/51Ponjz8oRL._SL500_.jpg,https://www.audible.com/pd/B0F25C8RKX
monthly,B0DK64GGBH,Love in Focus,Lyla Lee,"Natalie Naudus,Catherine Ho",,7.7,4.4,57,6.99,22.49,https://m.media-amazon.com/images/I/51zkefaYfhL._SL500_.jpg,https://www.audible.com/pd/B0DK64GGBH
monthly,1644111039,The Forever Angels,P. M. H. Atwater L.H.D.,Rosie Akerman,,7.4,4.5,21,5.99,14.99,https://m.media-amazon.com/images/I/41gN9zrbL7L._SL500_.jpg,https://www.audible.com/pd/1644111039
monthly,B0CMY1TZ9P,Trapped in Yosemite,Dana Mentink,Abby Craden,,8.8,4.2,62,7.99,26.09,https://m.media-amazon.com/images/I/5143siDOVfL._SL500_.jpg,https://www.audible.com/pd/B0CMY1TZ9P
monthly,B07CT8X7K2,La estrategia McKinsey [The McKinsey Strategy],Shu Hattori,Gabriel Ortíz,,4.6,4.3,42,5.99,15.29,https://m.media-amazon.com/images/I/51d8yCINUoL._SL500_.jpg,https://www.audible.com/pd/B07CT8X7K2
monthly,6073171021,Los alimentos del metabolismo acelerado [Fast Metabolism Food],"Haylie Pomroy,Eve Adamson",Carla Barreto,,9.9,5.0,5,5.99,15.29,https://m.media-amazon.com/images/I/51e2+eIVJmL._SL500_.jpg,https://www.audible.com/pd/6073171021
monthly,B0DCWJ5B68,32 Days in May,Betty Corrello,Joy Nash,,9.4,4.1,26,7.99,26.09,https://m.media-amazon.com/images/I/41ZWIedHupL._SL500_.jpg,https://www.audible.com/pd/B0DCWJ5B68
monthly,B09ZD9S9RH,Spirit Weaver,Seren Bertrand,Aura Paige,,7.5,5.0,8,5.99,14.99,https://m.media-amazon.com/images/I/51Ah5EI7-mL._SL500_.jpg,https://www.audible.com/pd/B09ZD9S9RH
monthly,B01N1A5YBN,Lunes con mi viejo pastor,José Luis Navajo,Miquel Borda,,5.0,4.8,62,5.99,20.69,https://m.media-amazon.com/images/I/51aWpiS6GnL._SL500_.jpg,https://www.audible.com/pd/B01N1A5YBN
monthly,B0F7TYJKM8,The Sea Witch,Rebecca F. Kenney,"Charlotte Claremont,Hugo Locke",,13.2,4.6,34,6.99,22.79,https://m.media-amazon.com/images/I/51qrNxMqY4L._SL500_.jpg,https://www.audible.com/pd/B0F7TYJKM8
monthly,B0BSWMPW3B,Mickey Chambers Shakes It Up,Charish Reid,Marissa Hampton,,8.0,4.6,108,6.99,25.19,https://m.media-amazon.com/images/I/51VB8UP+-iL._SL500_.jpg,https://www.audible.com/pd/B0BSWMPW3B
monthly,B0FK5PQTVW,Where the Tide Meets the Sand,Aaron McLean,"Andi Eloise,Savannah Thomas,Joe Arden",,7.8,4.6,80,5.99,18.65,https://m.media-amazon.com/images/I/51Ru8z5KLEL._SL500_.jpg,https://www.audible.com/pd/B0FK5PQTVW
monthly,B0C28S84WJ,The Gilded Crown,Marianne Gordon,Kristin Atherton,,17.6,4.5,27,6.99,35.99,https://m.media-amazon.com/images/I/511Zj35XIoL._SL500_.jpg,https://www.audible.com/pd/B0C28S84WJ
monthly,1644110881,Anything Can Be Healed,"Martin Brofman,Anna Parkinson - introduction",Robin Douglas,,7.8,5.0,11,5.99,14.99,https://m.media-amazon.com/images/I/51m2UGjk2DL._SL500_.jpg,https://www.audible.com/pd/1644110881
monthly,0063021102,Leap Over a Wall,Eugene H. Peterson,Arthur Morey,,8.4,4.9,8,6.99,23.39,https://m.media-amazon.com/images/I/51UyYDeSZ8L._SL500_.jpg,https://www.audible.com/pd/0063021102
monthly,B0C5K4WM3Z,Beverly Hills Spy,Ronald Drabkin,Sam Dewhurst-Phillips,,10.2,4.7,22,7.99,26.09,https://m.media-amazon.com/images/I/415k+Y8DS5L._SL500_.jpg,https://www.audible.com/pd/B0C5K4WM3Z
monthly,B0CLLNMC9C,Can't Be Satisfied,Robert Gordon,Keb' Mo',,12.2,4.6,25,7.99,28.79,https://m.media-amazon.com/images/I/51vsTmZA6lL._SL500_.jpg,https://www.audible.com/pd/B0CLLNMC9C
monthly,B0CTB2JTQB,Lola in the Mirror,Trent Dalton,Victoria Graves,,13.6,4.4,34,7.99,29.69,https://m.media-amazon.com/images/I/51V4cEVm9AL._SL500_.jpg,https://www.audible.com/pd/B0CTB2JTQB
monthly,B07FW6G4GV,Las hijas de Eva y Lilith [The Daughters of Eva and Lilith],Elisa Queijeiro,Elisa Queijeiro,,5.1,4.9,46,5.99,14.39,https://m.media-amazon.com/images/I/616hxKWgM5L._SL500_.jpg,https://www.audible.com/pd/B07FW6G4GV
monthly,B0D3G5JV6P,Y2K,Colette Shade,Eva Kaminsky,,7.8,4.2,23,6.99,23.39,https://m.media-amazon.com/images/I/41KuFcdndlL._SL500_.jpg,https://www.audible.com/pd/B0D3G5JV6P
monthly,B0CZVBLGGQ,The Last Gifts of the Universe,Riley August,"Robyn Holdaway,Ayesha Antoine,Chris Thompson",,5.7,3.8,34,5.99,21.59,https://m.media-amazon.com/images/I/61y00jOpgML._SL500_.jpg,https://www.audible.com/pd/B0CZVBLGGQ
monthly,B0C791XSVW,Into the Sunken City,Dinesh Thiru,Rasha Zamamiri,,9.9,4.6,26,7.99,26.09,https://m.media-amazon.com/images/I/513VG894YUL._SL500_.jpg,https://www.audible.com/pd/B0C791XSVW
monthly,B0CFBXFFPZ,Your Utopia,"Bora Chung,Anton Hur - translator",Greta Jung,,6.9,3.9,19,6.99,22.49,https://m.media-amazon.com/images/I/514hc+EijhL._SL500_.jpg,https://www.audible.com/pd/B0CFBXFFPZ
monthly,B09KF5K7DW,Look Both Ways,Linwood Barclay,"Linwood Barclay,Ako Mitchell",,13.1,4.0,57,7.99,29.69,https://m.media-amazon.com/images/I/51WnQ7DU2VL._SL500_.jpg,https://www.audible.com/pd/B09KF5K7DW
monthly,B0FL9DWM5D,"Come Out, Come Out",Alexia Onyx,"Krys Janae,Grayson Owens",,8.1,4.5,44,5.99,19.59,https://m.media-amazon.com/images/I/513JeoaQEsL._SL500_.jpg,https://www.audible.com/pd/B0FL9DWM5D
monthly,B0D3RX2YF9,The Owl Was a Baker’s Daughter,Grace Tiffany,Mary Jane Wells,,7.8,4.6,22,6.99,23.39,https://m.media-amazon.com/images/I/41u665hqOML._SL500_.jpg,https://www.audible.com/pd/B0D3RX2YF9
monthly,B0B1N6G9S7,Walking Practice,Dolki Min,Nicky Endres,,4.4,3.8,38,4.99,25.19,https://m.media-amazon.com/images/I/61O4qblH76L._SL500_.jpg,https://www.audible.com/pd/B0B1N6G9S7
monthly,B0CHH7P84R,What Would Reagan Do?,"Chris Christie,Ellis Henican",Danny Campbell,,8.8,4.0,12,5.99,18.74,https://m.media-amazon.com/images/I/41y-XmFHhDL._SL500_.jpg,https://www.audible.com/pd/B0CHH7P84R
monthly,B0BV8PZTHM,Bridge,Lauren Beukes,Lisa Cordileone,,13.5,3.6,16,7.99,28.79,https://m.media-amazon.com/images/I/41UiHHWEaoL._SL500_.jpg,https://www.audible.com/pd/B0BV8PZTHM
monthly,B07DXRMZLQ,La Enzima prodigiosa,Dr. Hiromi Shinya,Carlos Torres,,5.2,4.8,39,,14.39,https://m.media-amazon.com/images/I/516xY5tfJUL._SL500_.jpg,https://www.audible.com/pd/B07DXRMZLQ
monthly,B0C5GFSP5D,Red String Theory,Lauren Kung Jessen,"Yu-Li Alice Shen,Andrew Grace",,9.6,4.3,34,6.99,25.19,https://m.media-amazon.com/images/I/51fgGYjoK6L._SL500_.jpg,https://www.audible.com/pd/B0C5GFSP5D
monthly,B0D4X6DRBY,Royal Heirs Academy,Lindsey Duga,"Sarah Beth Goer,Nick Afka Thomas",,12.3,4.3,19,7.99,28.79,https://m.media-amazon.com/images/I/41dqSGdKw8L._SL500_.jpg,https://www.audible.com/pd/B0D4X6DRBY
monthly,B0B1RVTMCX,México negro [Black Mexico],Francisco Martín Moreno,Adrian Ogazón,,31.1,4.7,12,7.99,27.89,https://m.media-amazon.com/images/I/41d+suJf3IL._SL500_.jpg,https://www.audible.com/pd/B0B1RVTMCX
monthly,B0CZVGXNWH,"Wake Up, Nat & Darcy",Kate Cochrane,Jeremy Carlisle Parker,,10.6,4.5,60,7.99,26.09,https://m.media-amazon.com/images/I/41pIHH4DwEL._SL500_.jpg,https://www.audible.com/pd/B0CZVGXNWH
monthly,1644111950,The Quantum Akashic Field,Jim Willis,Andy Rick,,8.0,3.7,23,5.99,14.99,https://m.media-amazon.com/images/I/51UfUbyGMqL._SL500_.jpg,https://www.audible.com/pd/1644111950
monthly,B0D6RYY9VK,Boy,Nicole Galland,Ell Potter,,12.0,4.2,75,7.99,26.09,https://m.media-amazon.com/images/I/41S2ax+ZXYL._SL500_.jpg,https://www.audible.com/pd/B0D6RYY9VK
monthly,B07FJ6MQZB,Supercerebro [Super Brain],"Deepak Chopra,Rudolph E. Tanzi,Ariadna Molinari - translator",Carlos Torres,,10.2,4.9,23,,20.69,https://m.media-amazon.com/images/I/61GfuN38xUL._SL500_.jpg,https://www.audible.com/pd/B07FJ6MQZB
monthly,B0B64DM3F5,Writings to Young Women from Laura Ingalls Wilder - Volume One,"Laura Ingalls Wilder,Stephen W. Hines - editor",Charity Spencer,,2.0,4.8,6,4.99,14.39,https://m.media-amazon.com/images/I/51wQQOTgzNL._SL500_.jpg,https://www.audible.com/pd/B0B64DM3F5
monthly,B0CBCY3BNF,Weird Black Girls,Elwin Cotman,"Joniece Abbott-Pratt,Jade Wheeler,James Fouhey,Emily Lawrence,André Santana,Landon Woodson",,10.8,3.6,9,5.99,19.49,https://m.media-amazon.com/images/I/41vULElnXgL._SL500_.jpg,https://www.audible.com/pd/B0CBCY3BNF
monthly,B0CMF5YSKZ,Allow Me to Introduce Myself,Onyi Nwabineli,Nneka Okoye,,10.1,4.3,26,7.99,26.09,https://m.media-amazon.com/images/I/51I699JS4zL._SL500_.jpg,https://www.audible.com/pd/B0CMF5YSKZ
monthly,B0FR84RMHP,Hollow,Karina Halle,"Carolyn Eve,Arthur Russell",,10.6,4.2,34,5.99,21.39,https://m.media-amazon.com/images/I/51EnpW3yQkL._SL500_.jpg,https://www.audible.com/pd/B0FR84RMHP
monthly,B0CWB3QH36,Puck and Prejudice,Lia Riley,Will Damron,,9.7,4.3,31,7.99,26.09,https://m.media-amazon.com/images/I/51INRilzBWL._SL500_.jpg,https://www.audible.com/pd/B0CWB3QH36
