region,type,asin,title,author,narrator,genre,categories,tags,length_hours,rating,rating_count,price,regular_price,cover_url,audible_url
us,monthly,B0CKV22LWH,City of Ruin,Charissa Weaks,"Meg Sylvan,Tim Campbell",Romance,Romance; Fantasy; Paranormal; Science Fiction & Fantasy; Paranormal & Urban; Contemporary,,16.6,4.5,404,6.99,24.71,https://m.media-amazon.com/images/I/61Cv5cDiveL._SL500_.jpg,https://www.audible.com/pd/B0CKV22LWH
us,monthly,B06XD682XP,The Michigan Murders,Edward Keyes,Pete Cross,Biographies & Memoirs,Biographies & Memoirs; True Crime; Murder; Serial Killers; Politics & Social Sciences; Social Sciences; Violence in Society,,15.1,4.4,805,6.99,22.11,https://m.media-amazon.com/images/I/61bTT5VYDcL._SL500_.jpg,https://www.audible.com/pd/B06XD682XP
us,monthly,B0BPF75LBD,There Is No Devil,Sophie Lark,"Lee Daniels,Jeffrey Holz",Romance,Romance; Contemporary; Romantic Suspense,Literature & Fiction,8.2,4.4,656,5.99,18.83,https://m.media-amazon.com/images/I/51sm2eER-6L._SL500_.jpg,https://www.audible.com/pd/B0BPF75LBD
us,monthly,B0D2JPYQ1Z,Paris (Extended Edition),Paris Hilton,Paris Hilton,Arts & Entertainment,Arts & Entertainment; Music; Biographies & Memoirs; Entertainment & Celebrities; Actors; Women,actors_&_actresses,9.0,4.8,350,7.99,26.09,https://m.media-amazon.com/images/I/41KnQuSVZWL._SL500_.jpg,https://www.audible.com/pd/B0D2JPYQ1Z
us,monthly,B0CXZ3KFJ6,Black Saturday,Trey Yingst,Trey Yingst,Biographies & Memoirs,"Biographies & Memoirs; Art & Literature; Journalists, Editors & Publishers; History; Middle East; Israel & Palestine; Politics & Social Sciences; Politics & Government; Ideologies & Doctrines; Communism & Socialism; Conservatism & Liberalism; International Relations; Geopolitics",conservatism,7.4,4.7,236,5.99,19.79,https://m.media-amazon.com/images/I/414bJ6dbSUL._SL500_.jpg,https://www.audible.com/pd/B0CXZ3KFJ6
us,monthly,B0F8W733WH,The Overtime Kiss,Lauren Blakely,"Brooke Bloomingdale,Teddy Hamilton",Romance,Romance; Contemporary; Romantic Comedy; Sports,Literature & Fiction,12.2,4.6,372,6.99,22.51,https://m.media-amazon.com/images/I/51mECUCnDaL._SL500_.jpg,https://www.audible.com/pd/B0F8W733WH
us,monthly,B0BLJ3FDFC,The Engine House: A Black Beacons Murder Mystery,Rhys Dylan,Joseph Tweedale,"Mystery, Thriller & Suspense","Mystery, Thriller & Suspense; Crime Fiction; Noir; Mystery; Police Procedurals",detectives; Literature & Fiction,9.1,4.3,446,5.99,20.16,https://m.media-amazon.com/images/I/51DTtzeEP8L._SL500_.jpg,https://www.audible.com/pd/B0BLJ3FDFC
us,monthly,B0BGT6GXPW,Hello Single Dad,Kelsie Hoss,"Allyson Voller,Luke Welland",Romance,Romance; Contemporary; Romantic Comedy,Literature & Fiction,9.3,4.6,462,5.99,19.95,https://m.media-amazon.com/images/I/41lY6L20wZL._SL500_.jpg,https://www.audible.com/pd/B0BGT6GXPW
us,monthly,B0CKLSKCM4,Brand It Like Serhant,Ryan Serhant,Ryan Serhant,Business & Careers,"Business & Careers; Marketing & Sales; Marketing; Sales & Selling; Career Success; Business Development & Entrepreneurship; Relationships, Parenting & Personal Development; Personal Development; Personal Success",,8.7,4.6,113,5.99,22.49,https://m.media-amazon.com/images/I/51QxdpogpaL._SL500_.jpg,https://www.audible.com/pd/B0CKLSKCM4
us,monthly,B0C78JVW1L,Hidden Truths,Neva Altaj,"Gregory Salinas,Allyson Voller",Romance,Romance; Contemporary; Multicultural; Romantic Suspense,bad_boy; Literature & Fiction,7.3,4.8,825,5.99,17.57,https://m.media-amazon.com/images/I/51bpt3R+oXL._SL500_.jpg,https://www.audible.com/pd/B0C78JVW1L
us,monthly,0063114518,Trust the Plan,Will Sommer,Joe Knezevich,Politics & Social Sciences,Politics & Social Sciences; Politics & Government; Freedom & Security; War & Crisis; Terrorism; Social Sciences; Media Studies,,8.2,4.7,250,6.99,23.39,https://m.media-amazon.com/images/I/51RfnRK77nL._SL500_.jpg,https://www.audible.com/pd/0063114518
us,monthly,B0C9V66RJG,Get The F*ck Out Your Own Way,MJ Harris,MJ Harris,Politics & Social Sciences,"Politics & Social Sciences; Social Sciences; Popular Culture; Relationships, Parenting & Personal Development; Personal Development; Personal Success; Relationships; Love, Dating & Attraction; Comedy & Humor",,7.6,4.9,230,6.99,22.49,https://m.media-amazon.com/images/I/61btTswH20L._SL500_.jpg,https://www.audible.com/pd/B0C9V66RJG
us,monthly,1797105019,Animal,Lisa Taddeo,Emma Roberts,Literature & Fiction,Literature & Fiction; Genre Fiction; Literary Fiction; Women's Fiction,,10.8,4.3,783,5.99,19.49,https://m.media-amazon.com/images/I/41ahevDmtdS._SL500_.jpg,https://www.audible.com/pd/1797105019
us,monthly,B09BR55XFS,Academy of Unpredictable Magic,Sadie Moss,Sarah Puckett,Romance,Romance; Anthologies & Short Stories; Paranormal,Literature & Fiction,40.5,4.5,621,5.99,29.63,https://m.media-amazon.com/images/I/51Wh+wKPFpL._SL500_.jpg,https://www.audible.com/pd/B09BR55XFS
us,monthly,B0FBGYBZN7,Rebound,Sadie Kincaid,"Sarah Puckett,Joe Arden",Romance,Romance; Contemporary,Literature & Fiction,12.8,4.7,755,6.99,22.51,https://m.media-amazon.com/images/I/51R7I8OKCsL._SL500_.jpg,https://www.audible.com/pd/B0FBGYBZN7
us,monthly,B0CW234WYP,Mother Pucker,Swati MH,"Samantha Brentmoor,Teddy Hamilton",Romance,Romance; Multicultural; Romantic Comedy; Sports,Literature & Fiction,7.8,4.6,673,5.99,17.57,https://m.media-amazon.com/images/I/41nm+0rHm3L._SL500_.jpg,https://www.audible.com/pd/B0CW234WYP
us,monthly,B088WZ2DW2,How to Read People like a Book,James W. Williams,Lee Jagow,Education & Learning,Education & Learning; Education; Health & Wellness; Psychology & Mental Health; Psychology,la_confidential,3.6,4.4,167,4.99,13.32,https://m.media-amazon.com/images/I/51-GixakGTL._SL500_.jpg,https://www.audible.com/pd/B088WZ2DW2
us,monthly,B099644JYF,Winter Territory,Scott Blade,Philip Alan Ormond,"Mystery, Thriller & Suspense","Mystery, Thriller & Suspense; Mystery; Private Investigators; Thriller & Suspense; Spies & Politics; Espionage",Literature & Fiction,6.1,4.5,420,5.99,16.4,https://m.media-amazon.com/images/I/51cdQQysyaL._SL500_.jpg,https://www.audible.com/pd/B099644JYF
us,monthly,B081NVMM3J,The Beginning of Everything,Kristen Ashley,"Liz Thompson,Dina Pearlman,Stella Bloom,Joniece Abbott Pratt,Esther Wane,Gemma Dawson,Robin Miles,Clara Francesca,Lance Greenfield,Jakobi Diem,Ralph Lister,John Hartley,Rupert Channing,Sarah Coomes",Romance,Romance; Fantasy,audible_original; Literature & Fiction,15.2,4.3,2140,6.99,22.73,https://m.media-amazon.com/images/I/51aG06izsLL._SL500_.jpg,https://www.audible.com/pd/B081NVMM3J
us,monthly,B092MXS6RS,When Sparks Fly,Kristen Zimmer,Lynn Norris,LGBTQ+,LGBTQ+; Literature & Fiction; Romance; Contemporary,Literature & Fiction,7.8,4.7,805,5.99,17.54,https://m.media-amazon.com/images/I/51hkYrgmMHL._SL500_.jpg,https://www.audible.com/pd/B092MXS6RS
us,monthly,B0CFSY8ZZY,Contesting: The Name It & Claim It Game,Helene Hadsell,Carolyn Wilman,Biographies & Memoirs,"Biographies & Memoirs; Cultural & Regional; Relationships, Parenting & Personal Development; Personal Development; Religion & Spirituality; Spirituality; New Thought",,5.2,4.4,80,5.99,16.0,https://m.media-amazon.com/images/I/518T8CG5U6L._SL500_.jpg,https://www.audible.com/pd/B0CFSY8ZZY
us,monthly,B0BYBTTD7M,The Roots of the Federal Reserve,Laura Sanger,Laura Sanger PhD,Politics & Social Sciences,Politics & Social Sciences; Politics & Government; Religion & Spirituality; Religious Studies; Church & State,,19.1,4.7,188,6.99,25.63,https://m.media-amazon.com/images/I/61JpFjoEyGL._SL500_.jpg,https://www.audible.com/pd/B0BYBTTD7M
us,monthly,B08TV1HB5R,"World War 2 in the Pacific Collection: Across Wake Island, Bataan, Guadalcanal, Corregidor, and Iwo Jima","Robert Lackie,General George C. Kenney,T. Grady Gallant,Eric A. Feldt,Clark Lee,Joe Foss,John Morrill,James P. S. Devereux,J. Bryan",Museum Audiobooks Cast,History,History; Military; Wars & Conflicts; World War II,,66.2,4.5,179,5.99,29.77,https://m.media-amazon.com/images/I/51kxxc+nczL._SL500_.jpg,https://www.audible.com/pd/B08TV1HB5R
us,monthly,B0C6R6X7QG,Co-parenting After Divorcing a Narcissist: A Divorce Recovery Guide To Bouncing Back After A Toxic Relationship Of Emotional And Narcissistic Abuse With Co-Parenting Tips To Disarm And Protect Self,Isabella Francis,Sera Chance,"Relationships, Parenting & Personal Development","Relationships, Parenting & Personal Development; Parenting & Families; Single Parents; Relationships; Divorce & Separation",,5.8,4.5,99,5.99,16.0,https://m.media-amazon.com/images/I/510r-Bu+ODL._SL500_.jpg,https://www.audible.com/pd/B0C6R6X7QG
us,monthly,B0CNDBG3VN,When Gracie Met The Grump,Mariana Zapata,"Callie Dalton,Connor Crais",Romance,Romance; Fantasy; Science Fiction & Fantasy; Superhero,Literature & Fiction,19.3,4.5,1137,7.99,26.05,https://m.media-amazon.com/images/I/51WDewEvlQL._SL500_.jpg,https://www.audible.com/pd/B0CNDBG3VN
us,monthly,B0FNYKYWKM,The Three Brothers,Granger,"Trei Taylor,Avery Waddell",Literature & Fiction,"Literature & Fiction; African American; Mystery, Thriller & Suspense; Mystery; Romance; Fantasy; Science Fiction & Fantasy; Paranormal & Urban; Paranormal",Literature & Fiction,15.1,4.9,1249,6.99,23.43,https://m.media-amazon.com/images/I/51SUrlNzQeL._SL500_.jpg,https://www.audible.com/pd/B0FNYKYWKM
us,monthly,B0FR9ZW2XH,Secret Haven,Catherine Cowles,"Connor Crais,Stella Hunter",Romance,Romance; Contemporary; Romantic Suspense,Literature & Fiction,12.0,4.8,770,6.99,22.51,https://m.media-amazon.com/images/I/51-AbFB-gaL._SL500_.jpg,https://www.audible.com/pd/B0FR9ZW2XH
us,monthly,B0BT1CRL3K,To Rescue the Constitution,Bret Baier,Bret Baier,Biographies & Memoirs,Biographies & Memoirs; Historical; Politics & Activism; Presidents & Heads of State; History; Americas; United States; Revolution & Founding,,11.6,4.8,192,7.99,26.09,https://m.media-amazon.com/images/I/516-mB3FZSL._SL500_.jpg,https://www.audible.com/pd/B0BT1CRL3K
us,monthly,B0CFBF4M5G,Small and Mighty Real Estate Investor,Chad Carson,Ryan Duncan,Money & Finance,Money & Finance; Personal Finance; Real Estate,,13.2,4.8,100,6.99,24.95,https://m.media-amazon.com/images/I/51wMg9luR4L._SL500_.jpg,https://www.audible.com/pd/B0CFBF4M5G
us,monthly,B08QJRPF9M,The Magic of Manifesting Money,Ryuu Shinohara,Mike Kruft,Money & Finance,"Money & Finance; Personal Finance; Relationships, Parenting & Personal Development; Personal Development; Personal Success",,3.6,4.9,556,5.99,14.13,https://m.media-amazon.com/images/I/51aYXb5WhPL._SL500_.jpg,https://www.audible.com/pd/B08QJRPF9M
us,monthly,B01CZ16640,Cook County ICU,Cory Franklin MD,John Pruden,Biographies & Memoirs,Biographies & Memoirs; Professionals & Academics; Medical; Health & Wellness; Medicine & Health Care Industry; History & Commentary; Policy & Administration; History; Americas; United States; State & Local,la_confidential,7.0,4.4,2225,5.99,17.26,https://m.media-amazon.com/images/I/41xrboAp7AL._SL500_.jpg,https://www.audible.com/pd/B01CZ16640
us,monthly,B0BV8HH8XW,Oscar Wars,Michael Schulman,Charlie Thurston,Arts & Entertainment,Arts & Entertainment; Entertainment & Performing Arts; Film & TV; History & Criticism; History; Americas; United States,,21.0,4.5,351,7.99,41.39,https://m.media-amazon.com/images/I/51JfRdkzXDL._SL500_.jpg,https://www.audible.com/pd/B0BV8HH8XW
us,monthly,B0CSZNG3XM,Five Broken Blades,Mai Corland,"Greg Chun,Zion Jang,Roger Yeh,Donald Chang,Jaine Ye,Sophie Oda",Science Fiction & Fantasy,Science Fiction & Fantasy; Fantasy; Action & Adventure; Epic; Sword & Sorcery,sword_&_sorcery,15.0,4.1,518,6.99,23.9,https://m.media-amazon.com/images/I/51+O+7m1npL._SL500_.jpg,https://www.audible.com/pd/B0CSZNG3XM
us,monthly,1538504642,The Power of Silence,"Robert Cardinal Sarah,Nicolas Diat,Michael J. Miller - translator",Peter Lawrence,Health & Wellness,Health & Wellness; Alternative & Complementary Medicine; Meditation; Religion & Spirituality; Christianity; Catholicism; Christian Living; Devotionals; Spiritual Growth; Ministry & Evangelism; Church & Church Leadership; Theology; Spirituality,la_confidential,10.1,4.6,599,5.99,20.85,https://m.media-amazon.com/images/I/51Yw45WOR4L._SL500_.jpg,https://www.audible.com/pd/1538504642
us,monthly,B0B94GBLHL,Long Way Home,Lynn Austin,Sarah Zimmerman,Literature & Fiction,Literature & Fiction; Genre Fiction; Christian Fiction; Historical; Historical Fiction; 20th Century; World War II & Holocaust; Romance,Literature & Fiction,12.7,4.8,955,6.99,21.43,https://m.media-amazon.com/images/I/51SppLvuYNL._SL500_.jpg,https://www.audible.com/pd/B0B94GBLHL
us,monthly,B0CZ4XV97P,The Faded Land,D.E. Sherman,"John Joseph Rogers,Rylee Kuberra",Science Fiction & Fantasy,Science Fiction & Fantasy; Fantasy; Dragons & Mythical Creatures; Epic; Sword & Sorcery,sword_&_sorcery; Literature & Fiction,16.3,4.5,888,6.99,25.58,https://m.media-amazon.com/images/I/513Dcx+-KLL._SL500_.jpg,https://www.audible.com/pd/B0CZ4XV97P
us,monthly,B0CQTGKV8B,The Wren in the Holly Library,K. A. Linde,Stephanie Németh-Parker,Romance,Romance; Fantasy; Science Fiction & Fantasy; Epic; Paranormal & Urban; Contemporary; Urban,,15.3,4.4,646,6.99,23.9,https://m.media-amazon.com/images/I/510QeHsEWaL._SL500_.jpg,https://www.audible.com/pd/B0CQTGKV8B
us,monthly,B0CKTM7WXV,Can't Catch Me,Alexandra Warren,"Wesleigh Siobhan,Jakobi Diem",Literature & Fiction,Literature & Fiction; African American; Romance; Contemporary,Literature & Fiction,7.5,4.8,726,5.99,19.95,https://m.media-amazon.com/images/I/51Nztoxsz6L._SL500_.jpg,https://www.audible.com/pd/B0CKTM7WXV
us,monthly,B0CS7S71Y8,If You Tell a Lie,Lucinda Berry,"Bailey Carr,Stephanie Németh-Parker,Susannah Jones,Jane Oppenheimer,Carly Robins","Mystery, Thriller & Suspense","Mystery, Thriller & Suspense; Thriller & Suspense; Psychological; Suspense",Literature & Fiction,8.5,3.9,1097,5.99,19.09,https://m.media-amazon.com/images/I/51R6Kf74QAL._SL500_.jpg,https://www.audible.com/pd/B0CS7S71Y8
us,monthly,B0DF845CPS,The Rocker's Muse,Penelope Ward,"Andi Arndt,Connor Crais",Romance,Romance; Contemporary,Literature & Fiction,8.0,4.7,741,5.99,18.65,https://m.media-amazon.com/images/I/51SmtTZXvpL._SL500_.jpg,https://www.audible.com/pd/B0DF845CPS
us,monthly,B0C415GJXT,Runaway Love,Melanie Harlow,"Sebastian York,Sophie Daniels",Romance,Romance; Contemporary; Romantic Comedy,Literature & Fiction,8.9,4.5,589,5.99,18.85,https://m.media-amazon.com/images/I/518wVr3rxxL._SL500_.jpg,https://www.audible.com/pd/B0C415GJXT
us,monthly,B0CZ7SFS21,Just This Once,Lena Hendrix,"Aiden Snow,Samantha Summers",Romance,Romance; Contemporary; Romantic Comedy,Literature & Fiction,10.1,4.5,444,5.99,20.8,https://m.media-amazon.com/images/I/51hw3+0UcKL._SL500_.jpg,https://www.audible.com/pd/B0CZ7SFS21
us,monthly,B0CWB5J8KL,The Language of Letting Go,Melody Beattie,Liz Cole,"Relationships, Parenting & Personal Development","Relationships, Parenting & Personal Development; Personal Development; Personal Success; Relationships; Codependency",,13.1,4.9,29,6.99,21.93,https://m.media-amazon.com/images/I/51VWhoqyFlL._SL500_.jpg,https://www.audible.com/pd/B0CWB5J8KL
us,monthly,B0CCB3K3SZ,Into the Heart of Romans,N. T. Wright,John Sackville,Religion & Spirituality,Religion & Spirituality; Christianity; Bibles & Bible Study; Bible Study; Commentaries; New Testament; Ministry & Evangelism; Church & Church Leadership,,8.0,4.8,123,6.99,24.29,https://m.media-amazon.com/images/I/41sbRAFWxZL._SL500_.jpg,https://www.audible.com/pd/B0CCB3K3SZ
us,monthly,B0CC6PPCPS,Where Butterflies Wander,Suzanne Redfearn,"Kate Rudd,Vivienne Leheny,Jordan Cobb,Michael Crouch,Jess Nahikian,Joe Knezevich",Literature & Fiction,Literature & Fiction; Genre Fiction; Family Life; Magical Realism; Small Town & Rural,Literature & Fiction,8.7,4.6,1311,5.99,20.0,https://m.media-amazon.com/images/I/51qnlFiDtrL._SL500_.jpg,https://www.audible.com/pd/B0CC6PPCPS
us,monthly,B0CJ5T1DZR,Buried in the Backwater,Drew Strickland,Madison Niederhauser,"Mystery, Thriller & Suspense","Mystery, Thriller & Suspense; Mystery; Police Procedurals; Thriller & Suspense; Crime Thrillers",,8.3,4.2,229,5.99,18.8,https://m.media-amazon.com/images/I/61n+OLvPp9L._SL500_.jpg,https://www.audible.com/pd/B0CJ5T1DZR
us,monthly,B0CQ8W38F7,Lazy Love,Keion Henderson,Keion Henderson,"Relationships, Parenting & Personal Development","Relationships, Parenting & Personal Development; Personal Development; Personal Success; Relationships; Love, Dating & Attraction; Religion & Spirituality; Christianity; Christian Living; Family; Marriage & Relationships; Spiritual Growth",,7.9,4.8,102,5.99,22.49,https://m.media-amazon.com/images/I/41hP04BMnhL._SL500_.jpg,https://www.audible.com/pd/B0CQ8W38F7
us,monthly,B0F7Z8H3NT,Cross,Shantel Tessier,"Troy Duran,Kasha Kensington",Literature & Fiction,"Literature & Fiction; Genre Fiction; Coming of Age; Mystery, Thriller & Suspense; Crime Fiction; Romance; Romantic Suspense",Literature & Fiction,8.3,4.7,368,5.99,19.59,https://m.media-amazon.com/images/I/51jL2OqpYWL._SL500_.jpg,https://www.audible.com/pd/B0F7Z8H3NT
us,monthly,B09JZVKM3Y,Take Your Breath Away,Linwood Barclay,"Joe Knezevich,George Newbern,Hillary Huber,Pete Simonelli,Michael Crouch,Lauren Fortgang,Jim Meskimen,Karissa Vacker","Mystery, Thriller & Suspense","Mystery, Thriller & Suspense; Thriller & Suspense; Crime Thrillers; Psychological; Suspense",,10.0,4.4,1670,7.99,26.09,https://m.media-amazon.com/images/I/51g4tRy5MpL._SL500_.jpg,https://www.audible.com/pd/B09JZVKM3Y
us,monthly,B09QT3BLYH,Sinners and Saints: The Complete Series,Veronica Eden,"Michael Gallagher,Alan Carlson,Stephanie Rose,Meg Sylvan,Violet Strong",Romance,Romance; Anthologies & Short Stories; Romantic Suspense,Literature & Fiction,43.7,4.6,442,5.99,29.63,https://m.media-amazon.com/images/I/61aPx8dNHpL._SL500_.jpg,https://www.audible.com/pd/B09QT3BLYH
us,monthly,B0BDPJK6C8,Stolen Trophy,"K.A. Knight,Kendra Moreno","Rebecca Woods,Will Thorne",Romance,Romance; Contemporary; Romantic Suspense,Literature & Fiction,10.8,4.5,789,5.99,20.78,https://m.media-amazon.com/images/I/51wHP1Y9p0L._SL500_.jpg,https://www.audible.com/pd/B0BDPJK6C8
us,monthly,B0D1YWMDYW,The Hidden Realm: The Complete Series,"Heather Renee,Mystics and Mayhem","Michael Gallagher,Kasi Hollowell",Romance,Romance; Fantasy; Paranormal,Literature & Fiction,18.0,4.6,394,6.99,26.4,https://m.media-amazon.com/images/I/51PpKGz-+2L._SL500_.jpg,https://www.audible.com/pd/B0D1YWMDYW
us,monthly,B0CKTQ2CG8,Riches to Riches: Part Two,Ames Mills,"Ada Sinclair,Patrick Zeller",Romance,Romance; Contemporary; Romantic Suspense,Literature & Fiction,13.8,4.8,586,6.99,22.16,https://m.media-amazon.com/images/I/51GwFqsyzpL._SL500_.jpg,https://www.audible.com/pd/B0CKTQ2CG8
us,monthly,B0D63DHXCM,Reconnected,Carlos Whittaker,Carlos Whittaker,"Relationships, Parenting & Personal Development","Relationships, Parenting & Personal Development; Personal Development; Time Management; Religion & Spirituality; Christianity; Christian Living; Spiritual Growth; Theology; Other Religions, Practices & Sacred Texts",,6.8,4.8,227,5.99,20.69,https://m.media-amazon.com/images/I/515sNnao2ML._SL500_.jpg,https://www.audible.com/pd/B0D63DHXCM
us,monthly,B0F7YN4H82,The Portrait,Danielle Steel,Michael Braun,Literature & Fiction,Literature & Fiction; Genre Fiction; Family Life; Women's Fiction; Romance; Contemporary,,7.8,4.5,231,5.99,18.65,https://m.media-amazon.com/images/I/510YpmZnjJL._SL500_.jpg,https://www.audible.com/pd/B0F7YN4H82
us,monthly,B0FD44942N,Three BFFs and a Wedding: The Complete Series,Pippa Grant,"Virginia Rose,Teddy Hamilton,Kit Swann,Ryan West,Jason Clarke,Callie Dalton,Connor Crais,Savannah Peachwood",Romance,Romance; Anthologies & Short Stories; Romantic Comedy,Literature & Fiction,43.0,4.7,263,5.99,31.2,https://m.media-amazon.com/images/I/51Oel98Io9L._SL500_.jpg,https://www.audible.com/pd/B0FD44942N
